referrer,views_total,views_unique
github.com,131,69
Baidu,97,50
nutui.jd.com,39,28
Google,30,22
kkgithub.com,15,1
ext.dcloud.net.cn,13,6
cn.bing.com,11,9
gitee.com,8,7
uni-helper.js.org,6,5
npmjs.com,4,1
