referrer,views_total,views_unique
github.com,763,81
nutui.jd.com,133,32
gitee.com,75,7
Baidu,59,23
mail.qq.com,30,2
cn.bing.com,14,13
Google,12,11
link.juejin.cn,11,3
ext.dcloud.net.cn,10,8
npmjs.com,4,2
