referrer,views_total,views_unique
github.com,1151,124
nutui.jd.com,105,33
ext.dcloud.net.cn,46,16
Google,38,15
npmjs.com,38,5
cn.bing.com,37,9
Baidu,14,6
gitee.com,10,10
Bing,7,2
oschina.net,5,1
