referrer,views_total,views_unique
github.com,1167,128
nutui.jd.com,135,29
ext.dcloud.net.cn,43,13
npmjs.com,38,5
Google,35,12
cn.bing.com,35,7
Baidu,14,6
gitee.com,10,10
Bing,7,2
oschina.net,5,1
