url_path,views_total,views_unique
/nutui-uniapp/nutui-uniapp,329,172
/nutui-uniapp/nutui-uniapp/issues,166,50
/nutui-uniapp/nutui-uniapp/releases,81,60
/nutui-uniapp/nutui-uniapp/tree/main/packages/nutui,56,21
/nutui-uniapp/nutui-uniapp/tree/main/example/src,42,5
/nutui-uniapp/nutui-uniapp/tree/main/packages/nutui/components,35,15
/nutui-uniapp/nutui-uniapp/issues/422,31,9
/nutui-uniapp/nutui-uniapp/tree/main/example,29,8
/nutui-uniapp/nutui-uniapp/commits/main,28,7
/nutui-uniapp/nutui-uniapp/pulls,25,9
