referrer,views_total,views_unique
github.com,229,87
Google,94,41
nutui.jd.com,60,28
Baidu,31,26
cn.bing.com,17,9
ext.dcloud.net.cn,17,6
npmjs.com,5,2
gitee.com,4,4
devv.ai,3,1
Bing,2,2
