url_path,views_total,views_unique
/nutui-uniapp/nutui-uniapp,228,167
/nutui-uniapp/nutui-uniapp/issues,117,29
/nutui-uniapp/nutui-uniapp/releases,51,36
/nutui-uniapp/nutui-uniapp/tree/main/packages/nutui,29,15
/nutui-uniapp/nutui-uniapp/tree/main/packages/nutui/components,25,12
/nutui-uniapp/nutui-uniapp/pulls,18,3
/nutui-uniapp/nutui-uniapp/tree/main/example,13,6
/nutui-uniapp/nutui-uniapp/issues/251,10,7
/nutui-uniapp/nutui-uniapp/tree/main/packages/nutui/src,10,6
/nutui-uniapp/nutui-uniapp/pull/470,10,1
