referrer,views_total,views_unique
github.com,179,63
Baidu,30,26
Google,25,21
nutui.jd.com,18,15
cn.bing.com,17,8
gitee.com,13,7
ext.dcloud.net.cn,10,6
mail.qq.com,4,2
npmjs.com,3,2
m.baidu.com,1,1
