url_path,views_total,views_unique
/nutui-uniapp/nutui-uniapp,363,220
/nutui-uniapp/nutui-uniapp/issues,123,37
/nutui-uniapp/nutui-uniapp/releases,79,66
/nutui-uniapp/nutui-uniapp/issues/440,20,12
/nutui-uniapp/nutui-uniapp/tree/main/example,20,12
/nutui-uniapp/nutui-uniapp/commits/main,18,4
/nutui-uniapp/nutui-uniapp/tree/main/packages/nutui,16,13
/nutui-uniapp/nutui-uniapp/tags,16,3
/nutui-uniapp/nutui-uniapp/tree/main/example/src,15,5
/nutui-uniapp/nutui-uniapp/issues/341,13,12
