url_path,views_total,views_unique
/nutui-uniapp/nutui-uniapp,580,214
/nutui-uniapp/nutui-uniapp/issues,319,70
/nutui-uniapp/nutui-uniapp/pulls,191,15
/nutui-uniapp/nutui-uniapp/releases,149,82
/nutui-uniapp/nutui-uniapp/commits/main,114,16
/nutui-uniapp/nutui-uniapp/tree/main/packages/nutui,92,28
/nutui-uniapp/nutui-uniapp/tree/main/packages/nutui/components,76,21
/nutui-uniapp/nutui-uniapp/tree/main/example,41,18
/nutui-uniapp/nutui-uniapp/pull/231,41,6
/nutui-uniapp/nutui-uniapp/blob/main/CONTRIBUTING.md,37,12
