referrer,views_total,views_unique
github.com,742,107
nutui.jd.com,148,29
Baidu,74,39
Google,70,49
cn.bing.com,29,14
ext.dcloud.net.cn,24,7
gitee.com,11,8
Bing,10,8
uni-helper.js.org,5,4
npmjs.com,5,2
