url_path,views_total,views_unique
/nutui-uniapp/nutui-uniapp,372,192
/nutui-uniapp/nutui-uniapp/issues,138,43
/nutui-uniapp/nutui-uniapp/releases,79,47
/nutui-uniapp/nutui-uniapp/tree/main/packages/nutui,74,24
/nutui-uniapp/nutui-uniapp/tree/main/example,52,16
/nutui-uniapp/nutui-uniapp/tree/main/packages/nutui/components,45,15
/nutui-uniapp/nutui-uniapp/pulls,35,8
/nutui-uniapp/nutui-uniapp/blob/main/package.json,33,10
/nutui-uniapp/nutui-uniapp/tree/main/example/src,33,10
/nutui-uniapp/nutui-uniapp/commits/main,29,5
