referrer,views_total,views_unique
github.com,776,103
nutui.jd.com,129,31
Baidu,79,37
Google,61,45
ext.dcloud.net.cn,23,7
cn.bing.com,21,14
gitee.com,12,9
Bing,9,7
uni-helper.js.org,6,5
npmjs.com,5,2
