referrer,views_total,views_unique
github.com,65,33
Baidu,32,23
Bing,17,12
Google,11,10
nutui.jd.com,10,5
ext.dcloud.net.cn,8,4
link.gitcode.com,7,2
gitee.com,3,3
link.juejin.cn,2,2
npmjs.com,2,2
