time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-02-07 00:00:00+00:00,3,3,384,32
2024-02-08 00:00:00+00:00,3,3,89,17
2024-02-09 00:00:00+00:00,5,5,12,5
2024-02-10 00:00:00+00:00,4,4,6,1
2024-02-11 00:00:00+00:00,4,4,55,3
2024-02-12 00:00:00+00:00,6,5,25,8
2024-02-13 00:00:00+00:00,4,4,126,4
2024-02-14 00:00:00+00:00,3,3,48,5
2024-02-15 00:00:00+00:00,3,3,17,13
2024-02-16 00:00:00+00:00,4,4,100,7
2024-02-17 00:00:00+00:00,4,4,31,12
2024-02-18 00:00:00+00:00,4,4,281,47
2024-02-19 00:00:00+00:00,26,17,186,30
2024-02-20 00:00:00+00:00,59,26,284,43
