referrer,views_total,views_unique
github.com,740,98
nutui.jd.com,50,27
Baidu,42,39
cn.bing.com,39,12
ext.dcloud.net.cn,33,7
Google,16,13
Bing,10,8
m.baidu.com,5,3
mail.qq.com,4,3
gitee.com,4,3
