referrer,views_total,views_unique
github.com,498,90
nutui.jd.com,87,20
ext.dcloud.net.cn,52,30
Baidu,20,7
Google,14,9
npmjs.com,9,4
gitee.com,8,3
uni-helper.js.org,6,4
cn.bing.com,5,5
Bing,4,1
