referrer,views_total,views_unique
github.com,244,91
nutui.jd.com,114,25
Baidu,73,60
Google,36,25
gitee.com,20,6
cn.bing.com,16,13
ext.dcloud.net.cn,9,4
Bing,5,4
uni-helper.js.org,4,4
npmjs.com,2,2
