url_path,views_total,views_unique
/nutui-uniapp/nutui-uniapp,414,207
/nutui-uniapp/nutui-uniapp/issues,222,63
/nutui-uniapp/nutui-uniapp/tree/main/packages/nutui,128,24
/nutui-uniapp/nutui-uniapp/releases,95,60
/nutui-uniapp/nutui-uniapp/tree/main/example,59,18
/nutui-uniapp/nutui-uniapp/tree/main/packages/nutui/components,52,14
/nutui-uniapp/nutui-uniapp/issues/249,43,17
/nutui-uniapp/nutui-uniapp/tree/main/example/src,35,10
/nutui-uniapp/nutui-uniapp/tree/main/packages/nutui/src,32,13
/nutui-uniapp/nutui-uniapp/commits/main,32,4
