referrer,views_total,views_unique
github.com,156,83
Baidu,81,49
nutui.jd.com,38,20
Google,34,23
ext.dcloud.net.cn,32,8
bgithub.xyz,30,3
cn.bing.com,16,14
gitee.com,7,7
uni-helper.js.org,7,3
npmjs.com,5,2
