url_path,views_total,views_unique
/nutui-uniapp/nutui-uniapp,320,201
/nutui-uniapp/nutui-uniapp/issues,115,39
/nutui-uniapp/nutui-uniapp/releases,64,47
/nutui-uniapp/nutui-uniapp/pulls,25,7
/nutui-uniapp/nutui-uniapp/tree/main/packages/nutui,24,14
/nutui-uniapp/nutui-uniapp/tree/main/example,19,12
/nutui-uniapp/nutui-uniapp/pull/458,19,1
/nutui-uniapp/nutui-uniapp/blob/main/package.json,17,13
/nutui-uniapp/nutui-uniapp/issues/251,13,13
/nutui-uniapp/nutui-uniapp/tree/main/example/src,13,12
