referrer,views_total,views_unique
github.com,240,80
Baidu,66,43
nutui.jd.com,44,23
Google,32,25
cn.bing.com,24,11
gitee.com,14,7
ext.dcloud.net.cn,11,6
npmjs.com,4,3
mail.qq.com,4,2
Bing,1,1
