time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-02-17 00:00:00+00:00,7.0,3.0,133,47
2025-02-18 00:00:00+00:00,7.0,4.0,60,33
2025-02-19 00:00:00+00:00,4.0,4.0,116,36
2025-02-20 00:00:00+00:00,7.0,5.0,165,40
2025-02-21 00:00:00+00:00,8.0,4.0,116,48
2025-02-22 00:00:00+00:00,7.0,4.0,23,15
2025-02-23 00:00:00+00:00,8.0,5.0,23,16
2025-02-24 00:00:00+00:00,6.0,4.0,77,45
2025-02-25 00:00:00+00:00,6.0,5.0,86,35
2025-02-26 00:00:00+00:00,30.0,17.0,186,41
2025-02-27 00:00:00+00:00,17.0,12.0,194,41
2025-02-28 00:00:00+00:00,9.0,6.0,167,42
2025-03-01 00:00:00+00:00,10.0,7.0,43,20
2025-03-02 00:00:00+00:00,,,24,20
