referrer,views_total,views_unique
github.com,294,99
Baidu,84,67
Google,43,26
nutui.jd.com,30,15
Bing,18,7
gitee.com,11,3
cn.bing.com,10,9
ext.dcloud.net.cn,10,4
gitcode.com,2,1
npmjs.com,2,1
