url_path,views_total,views_unique
/nutui-uniapp/nutui-uniapp,562,232
/nutui-uniapp/nutui-uniapp/issues,265,72
/nutui-uniapp/nutui-uniapp/tree/main/packages/nutui,142,35
/nutui-uniapp/nutui-uniapp/pulls,137,18
/nutui-uniapp/nutui-uniapp/releases,108,73
/nutui-uniapp/nutui-uniapp/tree/main/packages/nutui/components,100,26
/nutui-uniapp/nutui-uniapp/tree/main/example,78,27
/nutui-uniapp/nutui-uniapp/pull/262,63,5
/nutui-uniapp/nutui-uniapp/pull/257,55,8
/nutui-uniapp/nutui-uniapp/blob/main/package.json,50,16
