referrer,views_total,views_unique
github.com,357,99
Baidu,120,50
Google,114,42
nutui.jd.com,88,28
ext.dcloud.net.cn,31,10
cn.bing.com,26,16
admin.loftshop.club,13,1
Bing,12,10
gitee.com,10,8
npmjs.com,4,1
