time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-08-16 00:00:00+00:00,7.0,5.0,140,46
2024-08-17 00:00:00+00:00,17.0,9.0,166,20
2024-08-18 00:00:00+00:00,4.0,2.0,67,21
2024-08-19 00:00:00+00:00,2.0,1.0,116,63
2024-08-20 00:00:00+00:00,3.0,2.0,146,45
2024-08-21 00:00:00+00:00,,,245,59
2024-08-22 00:00:00+00:00,5.0,3.0,355,53
2024-08-23 00:00:00+00:00,,,201,34
2024-08-24 00:00:00+00:00,,,40,24
2024-08-25 00:00:00+00:00,3.0,2.0,20,15
2024-08-26 00:00:00+00:00,25.0,4.0,134,37
2024-08-27 00:00:00+00:00,3.0,2.0,176,46
2024-08-28 00:00:00+00:00,4.0,3.0,126,35
2024-08-29 00:00:00+00:00,5.0,4.0,204,31
