time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-04-04 00:00:00+00:00,7.0,5.0,26,11
2025-04-05 00:00:00+00:00,8.0,5.0,30,17
2025-04-06 00:00:00+00:00,6.0,4.0,43,8
2025-04-07 00:00:00+00:00,3.0,3.0,87,36
2025-04-08 00:00:00+00:00,4.0,4.0,68,30
2025-04-09 00:00:00+00:00,9.0,5.0,124,46
2025-04-10 00:00:00+00:00,24.0,11.0,231,53
2025-04-11 00:00:00+00:00,7.0,4.0,158,36
2025-04-12 00:00:00+00:00,8.0,5.0,20,13
2025-04-13 00:00:00+00:00,2.0,2.0,130,17
2025-04-14 00:00:00+00:00,6.0,4.0,119,37
2025-04-15 00:00:00+00:00,3.0,3.0,66,38
2025-04-16 00:00:00+00:00,3.0,3.0,98,44
2025-04-17 00:00:00+00:00,,,122,35
