referrer,views_total,views_unique
github.com,300,103
Baidu,80,64
Google,43,26
nutui.jd.com,41,17
Bing,18,7
gitee.com,12,4
cn.bing.com,10,9
ext.dcloud.net.cn,10,4
npmjs.com,3,2
gitcode.com,2,1
