url_path,views_total,views_unique
/nutui-uniapp/nutui-uniapp,284,177
/nutui-uniapp/nutui-uniapp/issues,190,42
/nutui-uniapp/nutui-uniapp/releases,71,54
/nutui-uniapp/nutui-uniapp/pulls,43,8
/nutui-uniapp/nutui-uniapp/issues/251,24,11
/nutui-uniapp/nutui-uniapp/tree/main/packages/nutui,17,12
/nutui-uniapp/nutui-uniapp/tree/main/packages/nutui/components,16,12
/nutui-uniapp/nutui-uniapp/issues/475,13,4
/nutui-uniapp/nutui-uniapp/pull/472,12,3
/nutui-uniapp/nutui-uniapp/tree/main,10,7
