referrer,views_total,views_unique
github.com,348,80
nutui.jd.com,61,22
Baidu,53,40
Google,46,34
Bing,17,7
ext.dcloud.net.cn,9,5
gitee.com,8,4
npmjs.com,8,4
cn.bing.com,6,6
uni-helper.js.org,4,3
