referrer,views_total,views_unique
github.com,904,96
nutui.jd.com,118,27
Google,78,18
Baidu,28,9
ext.dcloud.net.cn,27,10
cn.bing.com,11,8
gitee.com,7,6
npmjs.com,5,3
oschina.net,5,1
Bing,3,1
