url_path,views_total,views_unique
/nutui-uniapp/nutui-uniapp,428,189
/nutui-uniapp/nutui-uniapp/issues,213,53
/nutui-uniapp/nutui-uniapp/releases,89,50
/nutui-uniapp/nutui-uniapp/tree/main/packages/nutui,60,22
/nutui-uniapp/nutui-uniapp/pulls,51,11
/nutui-uniapp/nutui-uniapp/commits/main,47,6
/nutui-uniapp/nutui-uniapp/tree/main/example,42,14
/nutui-uniapp/nutui-uniapp/tree/main/packages/nutui/components,36,15
/nutui-uniapp/nutui-uniapp/tree/main/example/src,28,8
/nutui-uniapp/nutui-uniapp/commits/2.x,26,1
