url_path,views_total,views_unique
/nutui-uniapp/nutui-uniapp,580,268
/nutui-uniapp/nutui-uniapp/issues,251,64
/nutui-uniapp/nutui-uniapp/releases,112,90
/nutui-uniapp/nutui-uniapp/tree/main/packages/nutui,111,33
/nutui-uniapp/nutui-uniapp/tree/main/example,80,26
/nutui-uniapp/nutui-uniapp/tree/main/example/src,68,18
/nutui-uniapp/nutui-uniapp/tree/main/packages/nutui/components,66,20
/nutui-uniapp/nutui-uniapp/tree/main/example/src/pages,49,15
/nutui-uniapp/nutui-uniapp/pulls,48,12
/nutui-uniapp/nutui-uniapp/issues/251,47,34
