referrer,views_total,views_unique
github.com,331,86
Google,65,36
nutui.jd.com,51,27
Baidu,46,38
cn.bing.com,13,7
ext.dcloud.net.cn,12,5
npmjs.com,10,4
gitee.com,7,4
Bing,6,6
link.gitcode.com,5,2
