url_path,views_total,views_unique
/nutui-uniapp/nutui-uniapp,441,206
/nutui-uniapp/nutui-uniapp/issues,218,63
/nutui-uniapp/nutui-uniapp/releases,88,61
/nutui-uniapp/nutui-uniapp/tree/main/packages/nutui,83,19
/nutui-uniapp/nutui-uniapp/pulls,59,15
/nutui-uniapp/nutui-uniapp/blob/main/pnpm-workspace.yaml,59,2
/nutui-uniapp/nutui-uniapp/commits/main,58,9
/nutui-uniapp/nutui-uniapp/tree/main/packages/nutui/components,54,16
/nutui-uniapp/nutui-uniapp/tree/main/example,37,11
/nutui-uniapp/nutui-uniapp/tree/main/packages/nutui/locale,32,2
