referrer,views_total,views_unique
github.com,227,90
nutui.jd.com,113,21
Baidu,64,56
Google,43,23
cn.bing.com,18,15
gitee.com,11,5
ext.dcloud.net.cn,8,3
Bing,7,5
uni-helper.js.org,5,5
npmjs.com,5,3
