referrer,views_total,views_unique
github.com,215,90
nutui.jd.com,122,26
Baidu,72,57
Google,36,24
cn.bing.com,17,14
gitee.com,14,7
ext.dcloud.net.cn,10,4
uni-helper.js.org,6,6
Bing,6,4
npmjs.com,5,3
