time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-07-21 00:00:00+00:00,23.0,15.0,116,38
2025-07-22 00:00:00+00:00,17.0,10.0,148,44
2025-07-23 00:00:00+00:00,15.0,7.0,134,40
2025-07-24 00:00:00+00:00,18.0,12.0,128,39
2025-07-25 00:00:00+00:00,11.0,5.0,66,36
2025-07-26 00:00:00+00:00,10.0,4.0,19,8
2025-07-27 00:00:00+00:00,11.0,5.0,19,12
2025-07-28 00:00:00+00:00,12.0,6.0,47,20
2025-07-29 00:00:00+00:00,12.0,6.0,88,23
2025-07-30 00:00:00+00:00,15.0,7.0,95,41
2025-07-31 00:00:00+00:00,16.0,8.0,80,30
2025-08-01 00:00:00+00:00,11.0,3.0,156,36
2025-08-02 00:00:00+00:00,16.0,8.0,41,10
2025-08-03 00:00:00+00:00,,,18,16
