referrer,views_total,views_unique
github.com,876,77
nutui.jd.com,108,25
Google,63,14
Baidu,28,10
ext.dcloud.net.cn,26,12
cn.bing.com,8,7
gitee.com,5,4
npmjs.com,2,2
classic.yarnpkg.com,2,1
mail.qq.com,1,1
