url_path,views_total,views_unique
/nutui-uniapp/nutui-uniapp,289,174
/nutui-uniapp/nutui-uniapp/issues,115,40
/nutui-uniapp/nutui-uniapp/releases,49,33
/nutui-uniapp/nutui-uniapp/tree/main/packages/nutui,26,18
/nutui-uniapp/nutui-uniapp/issues/440,22,15
/nutui-uniapp/nutui-uniapp/blob/main/package.json,21,13
/nutui-uniapp/nutui-uniapp/blob/main/packages/nutui/components/avatar/avatar.vue,21,1
/nutui-uniapp/nutui-uniapp/tree/main/packages/nutui/components,20,12
/nutui-uniapp/nutui-uniapp/blob/main/packages/nutui/package.json,11,5
/nutui-uniapp/nutui-uniapp/pulls,10,7
