referrer,views_total,views_unique
github.com,500,92
nutui.jd.com,101,28
Baidu,54,36
Google,31,24
cn.bing.com,23,10
uni-helper.js.org,15,3
ext.dcloud.net.cn,11,4
gitee.com,8,4
Bing,7,6
github1s.com,1,1
