url_path,views_total,views_unique
/nutui-uniapp/nutui-uniapp,330,166
/nutui-uniapp/nutui-uniapp/issues,189,54
/nutui-uniapp/nutui-uniapp/releases,81,60
/nutui-uniapp/nutui-uniapp/tree/main/packages/nutui,72,20
/nutui-uniapp/nutui-uniapp/tree/main/packages/nutui/components,46,13
/nutui-uniapp/nutui-uniapp/tree/main/example/src,46,5
/nutui-uniapp/nutui-uniapp/issues/422,32,10
/nutui-uniapp/nutui-uniapp/tree/main/example,32,8
/nutui-uniapp/nutui-uniapp/commits/main,23,7
/nutui-uniapp/nutui-uniapp/pulls,22,10
