referrer,views_total,views_unique
github.com,147,58
nutui.jd.com,62,23
Google,49,30
uni-helper.js.org,32,2
Baidu,26,22
ext.dcloud.net.cn,18,7
cn.bing.com,9,8
gitee.com,9,4
npmjs.com,4,2
Bing,2,2
