referrer,views_total,views_unique
github.com,188,58
Baidu,60,27
Google,50,31
nutui.jd.com,44,26
gitee.com,15,4
uni-helper.js.org,7,4
ext.dcloud.net.cn,6,4
cn.bing.com,5,5
Bing,2,2
npmjs.com,2,1
