url_path,views_total,views_unique
/nutui-uniapp/nutui-uniapp,707,248
/nutui-uniapp/nutui-uniapp/issues,383,79
/nutui-uniapp/nutui-uniapp/pulls,225,16
/nutui-uniapp/nutui-uniapp/releases,164,86
/nutui-uniapp/nutui-uniapp/commits/main,163,17
/nutui-uniapp/nutui-uniapp/tree/main/packages/nutui,96,30
/nutui-uniapp/nutui-uniapp/tree/main/packages/nutui/components,81,23
/nutui-uniapp/nutui-uniapp/tree/main/example,41,18
/nutui-uniapp/nutui-uniapp/blob/main/CONTRIBUTING.md,41,14
/nutui-uniapp/nutui-uniapp/pull/231,41,6
