referrer,views_total,views_unique
github.com,169,54
Google,33,23
Baidu,31,21
nutui.jd.com,24,20
npmjs.com,20,1
Bing,10,2
gitee.com,4,4
ext.dcloud.net.cn,4,3
uni-helper.js.org,3,3
cn.bing.com,2,1
