time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-03-31 00:00:00+00:00,8.0,5.0,122,38
2025-04-01 00:00:00+00:00,6.0,4.0,48,27
2025-04-02 00:00:00+00:00,5.0,5.0,161,48
2025-04-03 00:00:00+00:00,7.0,4.0,57,26
2025-04-04 00:00:00+00:00,7.0,5.0,26,11
2025-04-05 00:00:00+00:00,8.0,5.0,30,17
2025-04-06 00:00:00+00:00,6.0,4.0,43,8
2025-04-07 00:00:00+00:00,3.0,3.0,87,36
2025-04-08 00:00:00+00:00,4.0,4.0,68,30
2025-04-09 00:00:00+00:00,9.0,5.0,124,46
2025-04-10 00:00:00+00:00,24.0,11.0,231,53
2025-04-11 00:00:00+00:00,7.0,4.0,158,36
2025-04-12 00:00:00+00:00,8.0,5.0,20,13
2025-04-13 00:00:00+00:00,,,130,17
