referrer,views_total,views_unique
github.com,202,69
Google,38,28
nutui.jd.com,30,24
Baidu,30,20
npmjs.com,20,1
Bing,19,3
gitee.com,5,5
ext.dcloud.net.cn,4,3
cn.bing.com,4,2
uni-helper.js.org,2,2
