referrer,views_total,views_unique
github.com,366,76
nutui.jd.com,59,21
Baidu,52,39
Google,50,36
Bing,17,7
gitee.com,8,4
npmjs.com,8,4
ext.dcloud.net.cn,7,4
cn.bing.com,6,6
uni-helper.js.org,5,4
