url_path,views_total,views_unique
/nutui-uniapp/nutui-uniapp,422,230
/nutui-uniapp/nutui-uniapp/issues,173,60
/nutui-uniapp/nutui-uniapp/tree/main/packages/nutui,100,28
/nutui-uniapp/nutui-uniapp/tree/main/packages/nutui/components,70,23
/nutui-uniapp/nutui-uniapp/releases,67,53
/nutui-uniapp/nutui-uniapp/tree/main/example,48,14
/nutui-uniapp/nutui-uniapp/commits/main,44,8
/nutui-uniapp/nutui-uniapp/pulls,36,10
/nutui-uniapp/nutui-uniapp/tree/main/packages/nutui/locale,32,2
/nutui-uniapp/nutui-uniapp/issues/251,23,16
