referrer,views_total,views_unique
github.com,232,86
Google,82,35
nutui.jd.com,66,34
Baidu,36,30
cn.bing.com,9,6
bgithub.xyz,5,1
Bing,4,4
gitee.com,3,3
ext.dcloud.net.cn,3,3
npmjs.com,1,1
