url_path,views_total,views_unique
/nutui-uniapp/nutui-uniapp,587,246
/nutui-uniapp/nutui-uniapp/issues,298,73
/nutui-uniapp/nutui-uniapp/tree/main/packages/nutui,121,34
/nutui-uniapp/nutui-uniapp/releases,84,60
/nutui-uniapp/nutui-uniapp/pulls,69,16
/nutui-uniapp/nutui-uniapp/tree/main/packages/nutui/components,67,23
/nutui-uniapp/nutui-uniapp/issues/341,58,45
/nutui-uniapp/nutui-uniapp/tree/main/example,56,20
/nutui-uniapp/nutui-uniapp/issues/353,48,17
/nutui-uniapp/nutui-uniapp/commits/main,46,9
