referrer,views_total,views_unique
github.com,408,85
nutui.jd.com,92,31
ext.dcloud.net.cn,70,35
cn.bing.com,19,4
gitee.com,14,8
uni-helper.js.org,6,5
Google,5,2
npmjs.com,3,2
link.zhihu.com,2,1
Bing,1,1
