referrer,views_total,views_unique
github.com,174,55
Google,42,22
Baidu,34,27
nutui.jd.com,34,24
gitee.com,16,6
mini.ant.design,10,1
ext.dcloud.net.cn,9,4
cn.bing.com,9,3
npmjs.com,7,5
chat.baidu.com,1,1
