referrer,views_total,views_unique
github.com,344,79
Google,48,31
nutui.jd.com,48,17
Baidu,47,36
Bing,16,6
ext.dcloud.net.cn,11,6
gitee.com,7,3
npmjs.com,7,3
cn.bing.com,6,6
uni-helper.js.org,4,3
