referrer,views_total,views_unique
github.com,192,76
Baidu,82,63
Google,42,31
nutui.jd.com,39,28
cn.bing.com,15,13
ext.dcloud.net.cn,15,3
Bing,8,2
gitee.com,5,4
npmjs.com,4,2
gitcode.com,4,1
