referrer,views_total,views_unique
github.com,920,94
nutui.jd.com,127,28
Google,80,18
Baidu,30,11
ext.dcloud.net.cn,27,10
cn.bing.com,11,8
gitee.com,6,5
npmjs.com,5,3
oschina.net,5,1
Bing,3,1
