referrer,views_total,views_unique
github.com,287,104
Baidu,75,61
nutui.jd.com,54,22
Google,38,26
gitee.com,20,6
cn.bing.com,16,13
ext.dcloud.net.cn,12,4
Bing,7,5
npmjs.com,4,3
uni-helper.js.org,3,3
