url_path,views_total,views_unique
/nutui-uniapp/nutui-uniapp,325,198
/nutui-uniapp/nutui-uniapp/issues,136,48
/nutui-uniapp/nutui-uniapp/releases,62,35
/nutui-uniapp/nutui-uniapp/pulls,35,9
/nutui-uniapp/nutui-uniapp/issues/440,24,18
/nutui-uniapp/nutui-uniapp/tree/main/packages/nutui,22,17
/nutui-uniapp/nutui-uniapp/issues/251,16,13
/nutui-uniapp/nutui-uniapp/blob/main/package.json,15,10
/nutui-uniapp/nutui-uniapp/tree/main/packages/nutui/components,13,11
/nutui-uniapp/nutui-uniapp/pull/449,12,5
