url_path,views_total,views_unique
/nutui-uniapp/nutui-uniapp,307,191
/nutui-uniapp/nutui-uniapp/issues,144,47
/nutui-uniapp/nutui-uniapp/releases,70,43
/nutui-uniapp/nutui-uniapp/tree/main/packages/nutui,33,20
/nutui-uniapp/nutui-uniapp/tree/main/example,17,9
/nutui-uniapp/nutui-uniapp/tree/main/packages/nutui/components,14,7
/nutui-uniapp/nutui-uniapp/issues/482,13,4
/nutui-uniapp/nutui-uniapp/pulls,11,8
/nutui-uniapp/nutui-uniapp/tree/main/example/src,11,5
/nutui-uniapp/nutui-uniapp/issues/480,10,4
