time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-04-19 00:00:00+00:00,20.0,6.0,388,46
2024-04-20 00:00:00+00:00,7.0,3.0,154,28
2024-04-21 00:00:00+00:00,3.0,3.0,120,33
2024-04-22 00:00:00+00:00,7.0,6.0,257,61
2024-04-23 00:00:00+00:00,42.0,18.0,407,74
2024-04-24 00:00:00+00:00,1.0,1.0,149,56
2024-04-25 00:00:00+00:00,8.0,4.0,312,62
2024-04-26 00:00:00+00:00,2.0,2.0,157,44
2024-04-27 00:00:00+00:00,7.0,3.0,240,24
2024-04-28 00:00:00+00:00,8.0,4.0,116,32
2024-04-29 00:00:00+00:00,8.0,4.0,143,42
2024-04-30 00:00:00+00:00,1.0,1.0,139,42
2024-05-01 00:00:00+00:00,1.0,1.0,46,12
2024-05-02 00:00:00+00:00,,,46,14
