url_path,views_total,views_unique
/nutui-uniapp/nutui-uniapp,550,241
/nutui-uniapp/nutui-uniapp/issues,270,67
/nutui-uniapp/nutui-uniapp/tree/main/packages/nutui,135,40
/nutui-uniapp/nutui-uniapp/releases,115,68
/nutui-uniapp/nutui-uniapp/pulls,69,17
/nutui-uniapp/nutui-uniapp/tree/main/packages/nutui/components,63,23
/nutui-uniapp/nutui-uniapp/tree/main/example,62,18
/nutui-uniapp/nutui-uniapp/tree/main/example/src,49,11
/nutui-uniapp/nutui-uniapp/tree/main/packages/nutui/src,47,18
/nutui-uniapp/nutui-uniapp/tree/main/scripts,36,12
