referrer,views_total,views_unique
github.com,904,91
nutui.jd.com,95,20
cn.bing.com,73,13
Baidu,57,13
ext.dcloud.net.cn,57,12
Google,26,10
blog.51cto.com,22,2
gitee.com,9,4
Bing,3,2
classic.yarnpkg.com,3,2
